POS String,분류된 품사
이름도 귀여운  회사끝나고 당이 급땡겨서방문한 강남 디저트 카페 다양한 마카롱이 진열되어 보기만 해도 넘넘 행복쓰??눈이 즐거워용힐링? 알록달록한 알찬 뚱카롱꼬끄도 쫀득하고많이 달지 않아 좋아용??매일매일 마카롱 종류가 다르다고 하니 색다른 점??저는 복숭아말차 티라미슈오레오 망고 요렇게 5가지 맛을 pick다 맛있었지만 그 중 꼽자면티라미슈 말차 오레오 마카롱 뿐만아니라 크루아상까눌레다쿠아즈크로플등 다양한 카페 음료까지판매하고 있는 디저트 전문 카페홀로그램 케이스도넘 세련되어보이고 이쁨    쵝오??요즘 결혼준비때문에 답례품종류도 생각하고 있었는데 마카롱답례품으로도 좋을꺼같에요???♀?chucaron_gn?영업시간 :10:00-21:00 ?월화요일 휴무 ?배달도 가능 ??위치 강남역 4번출구에서 586m                          ,이름|회사|당|급|방문|강남|디저트|카페|마카롱|진열|용|힐링|득|매일|매일|마카롱|종류|복숭아|말차|티|라|미|오|레오|망고|맛|티|라|미|말차|오레오|마카롱|카페|음료|판매|디저트|전문|카페|홀로|그램|케이|스도|넘|결혼|준비|답례품|종류|생각|마카롱|답례품|영업|시간|월화|요일|휴|무|배달|위치|강남역|출구
이쁘니까 피드박제??언박싱영상은릴스로 올렸답니당??짝꿍이 사준??이쁜 접시 구찌 &리차드지노리 콜라보이태리 명품 테이블웨어리차드지노리와콜라보한 접시랍니당패턴도 너무 이쁘고깔끔하고 화사하니음식 차릴때마다기분 좋더라구요??자주 사용해야겠어욥결혼선물 집들이 선물로도좋을꺼 같아요????조만간 다른 이쁜접시 또 사야겠어요결혼하니 점점 테이블웨어에 물욕이 생기네요ㅋ  으로추천합니당??,답|당|짝꿍|사준|이|접시|구찌|리차드|노리|콜|라보|이태리|명품|테이블웨어|리차드|노리|콜|라보|한|끔|화사|하니|음식|때|마다|기분|자주|사용|어|욥|결혼|선물|집|선물|접시|결혼|테이블웨어|물욕|추천|합|당
신나게 접시 만들고나서 파주 헤이리 예술마을레스토랑    저녁식사했어요?으리으리한 성같은 레스토랑1-2층 레스토랑3층  카페 &루프탑층고가 높아서더 넓어보였어요?그해우리는 촬영지라는데건물이 진짜 이쁘긴하더라구요밖에서 눈에 확 띄어요ㅋㅋㅋ??등갈비 토마토 스튜파스타등갈비와 자작한국물이 예술인파스타??쉬림프앤 버섯 하프앤하프피자반반피자라 너무좋음 쉬림프가탱글탱글헤이리예술마을 분위기 있는 레스토랑 많은 것 같에요??주말데이트코스로  강추????,접시|파주|헤이|리|예술|마을|레스토랑|저녁|식사|으|리|으|리한|성|레스토랑|-2|레스토랑|카페|루프|탑|그해|우리|촬영|건물|눈|토마토|스튜|파스타|갈비|자작|한국|물이|버섯|하프|앤|하프|피자|반반|피자|분위기|레스토랑|주말|데이트|코스|강|추
세화바다 마지막피드??세화바다에서알차게 놀았어욥:)내니즈 맞춰주느라고생했어 여보??맨날 들어올리는100kg 운동기구보다나는 가볍잖아 :)껌이지ㅋㅋㅋ자주 찍어보쟈??근데 쪼꼼 무서웠어..  첫날오전 일정세화바다 구경 끝??,화|바다|마지막|피드|세|바다|어|욥|니즈|100|운동|기구|첫날|오전|일|정세|바다|구경|끝
서울숲??두번째피드뒷배경이너무 이뻐서짝꿍이랑??봄의싱그러움을느낄수있는서울 숲너무 좋았어요??결혼하고처음 가보는서울숲이라더 의미 있는것같에요??,서울숲|두|피|드|뒷배경|짝꿍|이랑|봄|서울|숲|결혼|처음|서울숲|의미
오렌지 쇼핑백??심쿵이쁜거 사왔어요??그릇이랑 쿠션 구매했는데쿠션은 다음 피드 올려보게욥어제 언박싱 릴스올렸다가 인스타정지먹을뻔알고보니 인스타피드 오류 더라구요인스타계정 사라진줄알고깜놀함?? 울뻔했음  하...이번에산  테이블웨어는수프볼이랍니당??샐러드나 수프담기딱 좋은 그릇ㅎㅎ  H데코루즈 제일 갖고싶은건골드모자이크인데조만간 구매해봐야겠어요왜이렇게 이쁜게 많을까요요리도 안하는데??자꾸 모으게되네요새로운취미가생김ㅋㅋㅋ,오렌지|쇼핑백|심|그릇|이랑|쿠션|구매|쿠션|다음|피드|게|욥|어제|박|싱|인|스타|정지|인|스타|피드|오류|더|라구|요인|스타|계정|놀|울|이번|수프|데코|루즈|제일|골드|모자이크|구매|까|요요|리도|안
신혼여행첫날가본  카페날씨가좋아서사진 진짜잘나오더라구요??필수 포토존에서꼭 찍어줘야죠??여행가고싶네요,신혼여행|첫날|가보|카페|날씨|좋아서|사진|필수|포토|존|여행
연남동에  올더플레이트연남점만갔어는데 이번에 샤로수길 올더플레이트를 방문해봤답니당???♀?샤로수길 매장이연남동매장 보다 훨씬커서 좋아요 ?? 카페 분위기 스타일 한식과 양식의 콜라보 퓨전음식으로 유명한   ?카레크림목살플레이트 단품- 26000원?쉬림프로제파스타ㅡ13500원불맛직화목살볶음요거트샐러드또띠아후리가케주먹밥모닝빵와사비마요 볶음밥을 먹을 수 있는  가성비 최고인 플레이트 입니당 맛도 선택가능해요 맛은 3가지 데리야끼맛 보통맛 매운맛 저는 그냥 보통맛으로 카레목살플레이트를다양한 사이드 재료로고기랑 같이 먹으니 더맛있었답니당 먹팁???♀?모닝빵이랑 또띠아 싸먹는거 추천해욥 +맥주??로제쉬림프파스타는 꾸덕스타일파스타이구요 쉬림프가 알차게많이들어있어서 좋았습니다? 역시 믿먹???? 올더플레이트진짜 맛있고 배 터지게 먹을 수 있어서너무 좋았던 가성비 맛집샤로수길 맛집   분위기도 좋아서 데이트 장소로 강추 메뉴구성도 알차고 가성비 갑양도 아주 푸짐쓰 샤로수길 맛집으로 추천합니당 같이 간 친한동생이 재방문하고싶다고 ㅋㅋ맛집소개해줘서고맙대요??  뿌듯했답니당w.s1124??서울 관악구 관악로14길 22 2층서울대입구역 1번출구에서 가까워요                        ,연남동|더|플레이트|연|남|이번|더|플레이트|매장|이|연남동|매장|카페|분위기|스타일|한식|양식|콜|라보|퓨전|음식|카레|크림|목살|플레이트|볶음밥|성비|최고|플레이트|맛|선택|맛|데리야|끼|맛|보통|맛|매운맛|보통|맛|카레|목살|플레이트|다양|사이드|재료|로고|답|당|먹|팁|모닝|빵|이랑|추천|해|욥|더|플레이트|진짜|배|성비|맛집|분위기|좋아서|데이트|장소|강|추|메뉴|구성|성비|갑|양도|맛집|추천|합|당|한|동생|방문|답|당|서울|관악구|관악로|14|길|층|서울대입구역|출구
아르떼뮤지엄은다양한 테마가있어서 좋은것같에요:)어두워서곳곳의 스팟찾기가 쉽지않아요ㅋㅋ마치 미로 같아요??여수에도아르떼뮤지엄이 있다는데이번휴가때 남편이랑 가봐야겠어요??입장료는  17000원네이버예약시 아깝지않는 미디어아트전시관이였답니당 ??,아르|떼|뮤지|엄|은|테마|곳곳|스팟|미로|여수|에도|아르|떼|뮤지|엄|데이|휴가|때|남편|이랑|입장료|네이버|예|약시|미디어|아트|전시|관이|답|당
     카페&라운지펍  메인 매뉴   플래터  생 살치살 세트-43000원 세트구성 : 쉬림프+비빔국수+구운치즈+김치찌개+자몽청샐러드+공기밥 요즘 다이어트중이라 고기를 자주 먹는데최애  살치살로 pick 고기양도 적당하고구어 먹어서 자기 취향대로미듐레어 굽기가 가능 하다는점? 구워먹는 치즈도 맛있고비빔면도 맛있어용 면은 살짝 불어서 안떨어졌지만  나쁘지않았답니당김치찌개 신의한수 고기먹고 느끼할때쯤 김치찌개 국물 떠먹으면 더  맛있어영 플래터 구성이 ????요런 핫플 데리고와준 우리 여보다음에 또 핫플 데꾸가쥬세욤??                           ,카페|라운지|메인|매|뉴|플래터|생|치사|세트|세트|구성|요즘|다이어트|고기|최|애|살로|고기|양도|적당|구어|치즈|면|답|당|김치찌개|신의|한수|고기|때|김치찌개|국물|플래터|구성|여보|다음
  역사적인염전장소를 의미하기위해서 지어진곳인데염전했던곳이라물이 있어요  밤이라안보이지만 사진찍은 곳이 물이더라구요??낮에 다시한번방문해서 사진찍어보고싶네영??영종도  카페 추천???♀?,역사|염전|장소|의미|어진|곳|염전|곳|물|밤|안보|사진|곳|물|낮|방문|해서|사진|영종도|카페|추천
???♀?????♂?헬퍼이모님이 너무멋지게 찍어주셔서원본셀렉할때고민될꺼같아요선택장애예상...??빨리셀렉하고싶어요??                                  ,헬퍼|이모
세화해변근처카페  한라산?너무 이쁜곳바다뷰가 인상적인곳커피가 맛있는곳?세화해변 들렸다가면 좋아요???♀?내부도이쁜데 다음피드에올려보게유??카페투어는 여행에서 빼놓을 수 없죵,화해|변|근처|카페|한라산|인상|곳|커피|곳|세|화해|변|내부|다음|피드|유|카페|투어|여행
   성분 배합하여 만든    배우 이시영님이 광고하고 있는제품이랍니당글루타치온은피로회복에 최고인거아시쥬ㅎㅎ요즘 겨울지나고 봄되니까 몸에힘이 없고 어지럽고 무기력해지면서나른해지더라구요??그래서 힘찬닥터스Re  글루타치온마셔봤는데  피로회복에도도움되고 오렌지맛이라마시기 좋더라구요:) 같이 주신 텀블러에 한포넣고 물만 넣으면 끝아주간편하게 마실수 있어서좋았답니다??힘찬닥터스Re  글루타치온 이럴때추천해요???수분보충이 필요할때??? 공부 야근운동여행 등으로 몸이 피곤할 때???수분부족으로 건조하고 칙칙할때???하루 에너지 충족을 원할 때-----------------------------------------1. 과학적 수분 활력 보충-포도당 + 타우린 +비타민C+ 글루타치온2. 청정 스위스산 L- 글루타치온효보추출물 사용 3. 영국산 고햠량 비타민C 4. 음주 전후 피로회복 및 간 보호           ,성분|배합|배우|이시영|광고|겨울|봄|몸|힘|기력|해지|힘찬|닥터스|글|루타|온|피로|회복|에도|도움|오렌지|맛|이|라마|시기|텀블러|포|물|끝|아주|힘찬|닥터스|글|루타|때|추천|수분|보충|필요|때|공부|야근|운동|여행|몸|피곤|때|수분|부족|건조|때|하루|에너지|충족|때|-1|과학|수분|활력|보충|포도|당|타우린|비타민|글|루타|청정|스위스|산|글|루타|효|보|추출물|사용|영국사|비타민|음주|전후|피로|회복|보호
  어묵바로 유명한 철길부산집??남편이랑 집에서 가까운철길부산집상암점 갔다왔어요ㅎㅎ홍대에서 부산어묵바로 유명한부산집이 상암에도 철길부산집으로신규 오픈해서가봤는데 분위기가 좋더라구요 오사카에서 쿠시카츠 먹으러갔을때가 생각났어요?? 바 형식이고 오픈주방형태더라구요 남편하고 오붓하게 술한잔 하기 딱 좋았답니다??사장님이음식하는 만드는모습도볼 수 있어서눈과 입이 즐거워요?? 다양한 이자카야 메뉴와 전통주 사케등을 함께 먹을 수 있답니다 저희는 알쓰라 생맥이랑 하이볼 시켰는데 짐빔 하이볼 완전 강추해요???? 철길부산집에서 대표 메뉴인 소고기 타다끼와 완전 찰떡 소고기 타다끼 꼭 시키세요 너무 맛있어요 강추합니다같이 먹은 해물 라면도 맛있어요술안주로 딱이에요  물론 부산 어묵도 진짜 맛있더라구요 테이블마다 개인 어묵바가 있어서위생적이고  국물도 리필되니까 넘 좋았어요 상암 맛집 철길부산집 추천해요:)                         ,어묵|바로|철길|부산|집|남편|이랑|집|철길|부산|집|암|부산|어묵|바로|유명한|부산|집|상|암|철길|부산|집으로|신규|오픈|분위기|오사카|때|형식|오픈|주방|형태|남편|술|한잔|사장|음식|모습|눈|입|이자카야|메뉴|전통주|사|알|맥|이랑|하이|볼|짐|빔|하이|볼|완전|강|철길|부산|집|대표|메뉴|소고기|끼|완전|찰떡|소고기|끼|강|해물|라면|술안주|부산|어묵|테이블|개인|어묵|바가|위생|국물|리필|넘|상|암|맛집|철길|부산|집|추천
  실내에 곳곳이다 이쁨??일본 문화체험도할 수 있어서 너무 재밌었던곳 유카타 체험도 너무 마음에 들었어요:)소라니와 온천가격은 25000원정도였던것같에요클룩에서  사전예약하면할인되니 꼭 사전예약하고가세요???♀?저흰 안해서 손해봄??세면도구 수건 다 구비되어있으니 몸만가면되욥다음피드는 실외모습 보여드릴게영??,실내|곳곳|일본|문화|체험|도|곳|유카타|체험|마음|소라|온천|가격|원정|룩|사전|예약|하면|할인|사전|예약|안|손해|봄|세면도구|수건|구비|몸|가면|욥|다음|피드|실외|모습|게|영
    주말에 남편이랑헤이리 예술마을이색데이트 하고 왔어요??헤이리 예술마을에새로? 오픈한 도자기 체험하는 곳이 생겨서 체험하고 왔답니당도자기 원데이 클래스 둘다  처음 해봤는데너무너무 재밌더라구요ㅎㅎ6년을 사귀었지만 저희가무언가를 만드는 공방데이트는한번도 안해봤더라구요 저희는?신혼집에서사용할 접시를만들고 왔어요ㅎㅎㅎ크로우캐년st 비슷하게만들어봤답니다?? 접시 만드는게 은근 까다롭더라구요손도많이가고 섬세한 스킬이 필요해요??하지만 걱정안하셔도 됩니당 똥손인저도 이렇게접시를 만들 수있었어요ㅎㅎㅎ 그게 다 선생님이 처음부터 끝까지 친절하게 설명해주시고도와주셔서 가능했어요?한달뒤에 완성된 접시를택배로 받아볼수있다고하니너무 기대됩니당??오마이 플레이트에서저희처럼커플뿐만 아니라아이들도 많이 체험하더라구요ㅎㅎ아이들한테는 창의력발달에도 좋다고하니 자녀가 있으신 인친님께 강추???? 또 해보고 싶은도자기 체험 헤이리 예술마을에서한번 체험해보셔요???♀??이색데이트로?  딱이에요??  주차장 있어요                                  ,주말|남편|이랑|헤이|리|예술|마을|이색|데이트|헤이|리|예술|마을|오픈|한|도자기|체험|곳|체험|답|당|도자기|데이|클래스|처음|가무|언가|공방|데이트|안|신혼집|사용|접시|접시|손도|스키|이|필요|하지|걱정|안|똥|손|저도|접시|선생님|처음|끝|친절|설명|해주시|한|달|뒤|완성|접시|택배|플레이트|커플|아이|창의력|발달|자녀|인|친|강|추|도자기|체험|헤이|리|예술|마을|체험|해|보|이색|데이트|주차장
